id,cor_sentence
grm2206160085765,그리고 공식적 사회화 기간이 아니면 나머지는 비공식적 사회화 기관인가요?
grm2208110084522,계속 세세한 부분을 질문해서 죄송합니다.
grm2206300010431,수능 경제 과목을 보지 않아서 죄송하지만 어려울 것 같아요.
grm2209020064225,그리고 왜 그 지역은 영주에게 통치권을 넘기지 않았나요.
grm2210120106755,지금 발표 내용 재구성하고 있어.
grm2210040110657,지금은 극 초반이니까 시간을 재지 않고 제대로 풀어서 다 맞기만 하면 되는 걸로 합시다.
grm2209070042480,이 추론은 모순이 있을 수도 있는 것 아닌가요?
grm2210050112858,끝까지 공부하는 거 저는 웹툰 보는데.
grm2208180087060,테블릿 타이핑이 많이 느려서 사진 첨부했어요!
grm2207080019017,확실히 환경의 한계가 있어 그런 측면이 있을 수밖에 없는 것 같습니다.
grm2206140077976,선생님의 의견도 꼭 들어보고 싶네요.
grm2207290035998,카페인 음료 순 안 먹는 거보다는 낫긴 한데 각성 효과가 좋지는 않아요.
grm2209140112801,공부에 대한 보상 관련으로다가요!
grm2209090088824,되면 타당한 진술이라 할 수 있나요.
grm2208250084208,양적 연구는 항상 양적 자료를 활용했다고...
grm2209090050481,돌아오지 않는 이야기가 돌아올 것만 같아 멍하니 기다려본다.
grm2209060075486,카페 답변이 늦어 여기에도 질문합니다.
grm2206160081540,그냥 비율끼리 봐도 같지 않나요?
grm2208020061075,그런 문제들은 그 세기에 일어난 일을 물어보는 건가요?
grm2209270113609,공부시간 자랑할 사람 들어오세요.
grm2206270029022,제가 열심히 살아봤던 기억으로 꾸역꾸역 사는 거 같아서 진심 공감돼요.
grm2210180105330,그게 또 다른 의미가 있다는 주의랑 갈린다.
grm2206160088971,학급은 공식 조직인 학교 내에 존재하는 것이니까 비공식 조직이 아닌가요?
grm2207010039573,며칠에 걸쳐서라도 꼭 소화해 주세요!
grm2209230099111,그래서 계획서에 써져 있는데 왜 안 보고 준비도 안 해왔냐면서 혼냄.
grm2210140110279,기본 정리를 한 번 찾아보세요!
grm2206160071487,하셨는데 그 이유가 자꾸만 헷갈립니다.
grm2207280015776,심지어 글씨도 너무 잘 쓰셔서 뭐라 할 수가 없네요.
grm2208090071305,만약 그렇다면 왜 그렇죠.
grm2209010079073,이것만 보고 어떻게 알죠.
grm2208220092779,강의가 몇 강좌가 끝인지 알고 싶어요!
grm2206240029267,채팅 못하는 이유 다음에 말해드릴게요.
grm2206140079474,상수가 다르면 다른 함수 아닌가요?
grm2209160113341,관심 안 가져 주니까 발버둥 치는 거 역겨움.
grm2207070038382,포인터로 인해 값이 조정된 변수는?
grm2209220108901,수능을 잘 볼 거라는 확신이 있으셨나요?
grm2209130111797,그런데 종합해 보면 다 찍어야 할 거 같은데 여러 번에 나눠서 올려 보겠습니다.
grm2207130031016,중요했던 키포인트들을 요약하여 적어두는데 보고 하면 아무래도 효과가 떨어지겠죠.
ext0000000121512,모르면 멍청함이요 알고도 그러면 뻔뻔함이며 다른 셈이 있다면 음흉함이다.
grm2209140113872,"이놈들은 상담가가 필요하지, 그냥 댓글로는 안됨."
grm2208120069138,탄성 충돌에서는 질량이 같을 때만 운동 에너지가 보존되는 건가요?
grm2206170078157,질문하는 과정에서 제 컴퓨터 오류가 있었네요.
grm2209300109167,정시 의대 대단하신 거 같아요.
grm2207150026285,사람마다 차이가 있겠지만 전 좋았던 것 같아요.
grm2209260104798,우리 너무 정직하게 살아.
grm2206230003999,차근차근 암기하다 보면 끝이 옵니다!
grm2208310092908,재산과 관련된 개념이랑 무슨 상관이 있는지 모르겠어요.
grm2209210115249,억지로 따라가다가는 이도 저도 아니게 됩니다.
grm2207080027674,진짜 글 읽으면서 많이 찔렸네요.
grm2208240061510,이것도 결혼식처럼 한 나라 안에서 건물이 있는 것이니까 문화 융합이라고 볼 수 있지 않나?
grm2208040068266,뚫고 들어가는 게 꽂히려면 뚫고 나와야 한다는 게 이해가 안 가요?
grm2209020077191,왜 실수 조건으로 그래프를 그린다는 생각을 하신 건가요?
grm2210060104422,그분은 죄가 없지만 난 독감에 걸려봐서 무서워.
grm2206160044199,하루에 다 수강해야 하나요?
grm2210060111715,손만 움직이시는 건 어떠세요?
grm2209020060948,그리고 사대부는 문신이죠?
grm2206200016402,우선순위가 정시로는 좀 부족하더라고요.
grm2206220019550,매일 가지는 아니어도 됩니다.
grm2208300053456,"표현상 특징에서 자연물은 활용했다고 했는데, 여기서 자연물은 해당화 맞죠?"
grm2206150079970,넓이가 꾸준히 증가하니까 모든 구간에서 잘 연결되고 있다고...
grm2207040033531,그리고 시험 볼 때 한글로 옮겨 가면서 읽으셨나요?
grm2210120110880,저번에 이어 두 번째 과목 소개입니다.
grm2208260042127,지문에서 범이 자신의 흉악한 모습 때문에 괴로워하고 있다는 내용이 어디서 확인될까요?
grm2207070031673,늦은 시간 긴 글인데 읽어주셔서 감사합니다.
grm2207010018220,독학하다가 기숙 학원 수업 같은 거 들었을 때 어땠는지도 궁금합니다!
grm2208180058558,독점 자본주의가 정확히 뭔지 모르겠어요.
grm2209010087738,그럼 예를 들어 무엇을 대중문화라고 하나요.
grm2206290015642,마스터님이 어제 올려주신 환경윤리 영상 보고 홀린 듯이 정주행 했어요!
grm2207050018533,여쭤보고 싶은 게 있는데 일대일 막아 놓으신 건가요..?!
grm2208180078786,꼭 제가 먼저 풀고 들어야 하나요.
grm2207010020474,겨울방학 때 미리 계획하고 들어가는 게 좋을까요..?
grm2207260036325,덕분에 공부 자극 진짜 빡세게 받고 갑니다.
grm2207120024235,오늘 학교에 뭐 하고 왔다는 걸 깨닫고 학교에 갔는데요.
grm2209130113836,여기만 안 들어오고 혼자 플래너로 쓰면 되죠.
grm2207290025998,탐구 중에 젤 낫다.
grm2208050058193,생각해서 명이 아닐까 생각했는데 틀렸네요.
grm2209150116569,근데 공부 시간이 많진 않았고 전 집중이 가장 중요하다고 생각합니다.
ext0000000120393,여야는 시민의 삶을 최우선에 두고 대화하고 타협해야 한다.
grm2208080057207,네덜란드가 언제 들어왔는지 그 맥락을 자세히 다룬 적이 있었나요?
grm2207060033393,너무 졸려서 초반에 계속 멍 때렸네요.
grm2207060034597,차라리 맑고 순수한 윤리를 하는 게...
grm2208090075472,사진과 같은 질문했던 학생입니다.
grm2209060050784,분위기는 읽으면서 암묵적으로 느껴지는 거다.
grm2208260054917,솔직히 강의 업로드 너무 늦으셔서 제대로 복기가 안 됩니다.
grm2206220020182,안 그래도 내가 너무 무리한 꿈을 꾸고 있었나 싶었다.
grm2208010093545,또 어디서 저런 뜻으로 쓰이는지 잘 모르겠어요.
grm2207080003264,그런 것도 있는 것 같아요.
grm2206210025284,열의 방출과 흡수는 기본기이므로 이 부분은 아주 잘 알고 계셔야 합니다.
grm2210210109250,시험지 넘기는 소리가 너무 크게 나는 것 같아서 신경 쓰여요.
grm2210130098899,이 둘 집단은 완전히 분리되었을 가능성이 컸다는 이야기도 있다.
grm2208110085022,교재에 친목 집단 중에는 공식 조직도 있을 수 있다고...
grm2210200109964,제시해 주는 커리큘럼 따라가시면 되겠네요.
grm2209200107683,사실 재수 때는 유의미한 상승이 없었다고 보는 게 맞는 거 같아요.
grm2209260107320,두 분 모두 고생 많으셨습니다!
grm2209150113824,어떻게든 앉아서 해 보려고 하는데요.
grm2208180062209,어떻게 대등하지만 급이 존재하는지 이해가 잘 가지 않습니다.
grm2210040108950,정말 신중하게 결정하셔야 돼요.
grm2207040018238,재수 비용을 써놓고 실패하면 부모님 볼 낯이 없다.
grm2207270033338,영어 공부에 도움이 되는 영어 사이트들을 소개합니다!
grm2209280110958,근데 이것도 귀찮은 나머지 이젠 메모지에 대충 날려 쓰는 지경까지 이르렀네요.
grm2209140114364,곡은 좋지만 작은 내 손으로는 손가락 사이사이가 얼얼한 곡이다.
grm2210190113195,서울대 약대 건물 재작년에 공사할 때 가고 싶어서 이름 적어놨어요.
grm2209290106716,지금 집행과 폐쇄하고 소독하고 직원들 다 자가격리 들어갔대.
grm2207120002898,하기 싫을 때 글렀다 고 자면 딱 거기까지인 거고 맨날 똑같죠.
grm2208260060724,왜 이탈리아에서 그리스 로마의 유물이 많은 건가요?
grm2210110098993,전년도 시험 문제에 나온 지문이나 오답들이 다음 연도에 약간 변형해서 나오는 경향이 있어.
grm2207130022802,"다음 영상에서는 서울 주요 대학의 평가 경향을 간단히 말해 보고 마지막 영상에서는 생기부, 자기소개서에서 어떤 내용을 평가하는지 담아보도록 하겠습니다."
grm2206230011053,정부가 세금 걷어서 해주는 복지가 같은 거요.
grm2208010090606,라고 제시되어있는데 여기서 비례가 정의 관계인지 부의 관계인지 명확하지 않은데 변수 간 관계 설정이 명확하다고...
grm2208190060076,돌로 만든 것이 아닌데 왜 간석기로 분류가 되는 건가요?
grm2209300115530,약대 꼭 합격하시길 빌게요.
grm2209140100344,자기가 되게 안 믿는 것 같아서 물어본 거야.
grm2210130101094,운전이 줄어들어서 좀 불안 불안하긴 했는데요.
grm2207150033104,역사를 좋아해서 역사교육과를 진지하게 고민하고 있다.
grm2207190028961,역사 교육과 서양 사랑 한국사 비중 중 동아시아사를 많이 배우나요?
grm2207010010046,그리고 접이식 키보드는 생각도 못 했는데 어떻게 생겼나요?
grm2206170080478,제가 놓친 항목이 있을 수 있으니 사진 첨부합니다.
grm2207190003182,공군사관학교 지망생이 아니어도 오시면 기쁩니다.
grm2208030059211,동아시아의 불교에 대해 질문이 있습니다.
grm2208090073335,원 궤도가 아닌 타원 궤도에서는 구심력이 어떻게 되나요?
grm2207150024516,저도 후회하지 않는 삶을 지향합니다.
grm2207040024036,다른 단어장을 사거나 만드실 거라면 올해 수능에 나오는 단어에 초점을 두고 공부하시는 게 도움이 더 많이 될 거예요.
grm2208010043269,제가 잘못 본 건지 질문드립니다.
grm2207220026633,결국 모두 죽기 마련이니 재밌게 살아봅시다.
grm2207250035543,시간 남는 거 보고 결정하셔도 돼요.
grm2208190068008,끝으로 교재가 기존 문제에서 제외되는 문항들도 있는지요?
grm2210170100086,내가 막 두리번거리니까 어떤 사람이 다가와서 엄청 친절하게 이것저것 다 설명해 주고 가버렸어.
grm2207150011351,기본으로 끼워져 있는 샤프심이 잘 부러진다는 말이 있다.
grm2207050039387,결과적으로는 도움이 되었다니 다행이네요!
grm2209290108479,우리 학교 애들 원심분리기 많이 쓰던데요.
grm2207010037250,"동기 중에선 절반 조금 이상이 현역이고, 전체로 보아도 현역이 많습니다."
grm2208120053939,좀 억지스러운 추측인 거 알지만 찝찝해서 여쭤봅니다.
grm2207010020198,지금부터 안 보려고 노력해야죠!
grm2208310057717,그래서 그런데 교재를 새로 구입하지 않아도 듣는데 지장이 없을까요?
grm2208100083111,답변을 건너뛰신 이유가 궁금합니다.
grm2207140016976,제가 물리를 혐오 수준으로 정말 싫어해서 의약대로 목표로 하고 있는데 혹시 점수가 안 돼서 공대로 가게 되면 물리 어떡해야 하죠?
grm2209260107875,한 문제만 도전하고 남은 시간 검토했습니다.
grm2210190113575,프로필 사진에 제 얼굴이 박혀있어서 더 쉬울 거 같이 보임.
grm2209150118556,왜 틀렸는지를 꾸준히 작성해 주시면 점점 감이 올 거예요.
grm2208040083512,말하는 건 곧 법이 없다고 말하는 것 아닌가요?
grm2210140112797,그냥 무시하고 신고 하세요...
grm2208160075852,된다면 이런 간단한 경우에서만 사용하면 되는 건가요?
grm2210140112205,사실 가천대 가까워서 금방 갑니다.
grm2207140017342,처음엔 시간 걸리더라도 저렇게 적는 거 연습해 봐봐야겠어요.
grm2207060015358,성적에 도움이 되는 공부 방법을 알려 드리자면 현대 문학 산문과 고전 문학을 열심히 공부하는 거예요.
grm2210110113729,또 어떻게 된 건지 모르겠는데 이건 또 뭔가요?...
grm2209020042486,갖고 있다는 말이 어디 있어요?
grm2206270003481,필기 다음에 한 번 더 올려봐야겠어요.
grm2206200032446,내년은 기출 양치기로 연습하려고 합니다.
grm2209210111754,저작권 없는 비지엠으로 이 음악 어떠신가요?
grm2209080071151,어차피 부호 달고 나오므로 부호 붙이지 않아도 상관없다고...
grm2207150032352,화학은 절대평가 좀 폐지했으면 좋겠어요.
grm2208010056681,역사는 휘발성이 강하다 보니까 다시 개념부터 들어야 할지 어떻게 할지 감이 안 잡힙니다.
grm2210130111666,하루하루 열심히 살아내서 수능 대박 납시다!!
grm2206210018578,남는 번호 알려주질 않나 중복이라고 찔러주질 않나 여기 애들 착하네요.
